INFO 2024-10-07 19:16:31,039 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-08 15:17:25,295 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\djongo\features.py first seen with mtime 1727709603.85104
DEBUG 2024-10-08 15:17:25,295 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\base64mime.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,295 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,295 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1727728870.161541
DEBUG 2024-10-08 15:17:25,296 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1727728871.0950513
DEBUG 2024-10-08 15:17:25,296 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\__init__.py first seen with mtime 1727728867.571468
DEBUG 2024-10-08 15:17:25,296 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1727728871.1498976
DEBUG 2024-10-08 15:17:25,296 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\djongo\introspection.py first seen with mtime 1727709603.8520381
DEBUG 2024-10-08 15:17:25,296 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_functools.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,297 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\logging\handlers.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,297 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1727728870.156554
DEBUG 2024-10-08 15:17:25,297 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1727728871.0731027
DEBUG 2024-10-08 15:17:25,297 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,297 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1727728871.113994
DEBUG 2024-10-08 15:17:25,298 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,298 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1727728871.064128
DEBUG 2024-10-08 15:17:25,298 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\response.py first seen with mtime 1727717029.2409089
DEBUG 2024-10-08 15:17:25,298 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\sqlparse\cli.py first seen with mtime 1727882787.9045603
DEBUG 2024-10-08 15:17:25,298 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1727728871.076095
DEBUG 2024-10-08 15:17:25,299 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\signals.py first seen with mtime 1727728870.7429855
DEBUG 2024-10-08 15:17:25,299 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\functional.py first seen with mtime 1727728871.109006
DEBUG 2024-10-08 15:17:25,299 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\djongo\sql2mongo\operators.py first seen with mtime 1727709603.8809614
DEBUG 2024-10-08 15:17:25,299 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1727728870.785871
DEBUG 2024-10-08 15:17:25,299 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1727728871.0372
DEBUG 2024-10-08 15:17:25,300 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1727728871.11898
DEBUG 2024-10-08 15:17:25,300 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\reversename.py first seen with mtime 1727709584.125757
DEBUG 2024-10-08 15:17:25,300 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\socket_checker.py first seen with mtime 1727717029.2509553
DEBUG 2024-10-08 15:17:25,300 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\pprint.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,300 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\textwrap.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,301 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\views\generic\list.py first seen with mtime 1727728871.1508944
DEBUG 2024-10-08 15:17:25,301 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\entropy.py first seen with mtime 1727709584.109798
DEBUG 2024-10-08 15:17:25,301 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1727728868.4800377
DEBUG 2024-10-08 15:17:25,301 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\http\server.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,301 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\_ipaddress.py first seen with mtime 1727717029.1912138
DEBUG 2024-10-08 15:17:25,302 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\tokenize.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,302 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1727728868.3035104
DEBUG 2024-10-08 15:17:25,302 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1727728870.929487
DEBUG 2024-10-08 15:17:25,302 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1727728870.8447125
DEBUG 2024-10-08 15:17:25,303 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\locks.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,303 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\exception.py first seen with mtime 1727709584.110795
DEBUG 2024-10-08 15:17:25,304 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1727728870.734009
DEBUG 2024-10-08 15:17:25,304 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\djongo\base.py first seen with mtime 1727709603.8460531
DEBUG 2024-10-08 15:17:25,304 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\charset.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,304 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1727728870.9155233
DEBUG 2024-10-08 15:17:25,305 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\mime\base.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,305 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,305 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\wsgiref\handlers.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,305 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\futures.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,306 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\wsgiref\__init__.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,306 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\urls\converters.py first seen with mtime 1727728871.0890605
DEBUG 2024-10-08 15:17:25,306 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1727728871.12297
DEBUG 2024-10-08 15:17:25,306 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\__init__.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,307 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\weakref.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,307 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_common.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,307 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1727728870.782879
DEBUG 2024-10-08 15:17:25,307 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\asgiref\sync.py first seen with mtime 1727462627.8267593
DEBUG 2024-10-08 15:17:25,307 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1727728870.7619357
DEBUG 2024-10-08 15:17:25,307 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1727882787.908547
DEBUG 2024-10-08 15:17:25,308 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\token.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,308 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1727728870.749968
DEBUG 2024-10-08 15:17:25,308 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1727728870.7938511
DEBUG 2024-10-08 15:17:25,308 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1727728870.9095397
DEBUG 2024-10-08 15:17:25,309 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\views\static.py first seen with mtime 1727728871.1389284
DEBUG 2024-10-08 15:17:25,309 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,309 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1727728868.477046
DEBUG 2024-10-08 15:17:25,309 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1727728870.940458
DEBUG 2024-10-08 15:17:25,309 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\signal.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,310 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_itertools.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,310 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\topology_description.py first seen with mtime 1727717029.25922
DEBUG 2024-10-08 15:17:25,310 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1727728871.0322113
DEBUG 2024-10-08 15:17:25,310 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\message.py first seen with mtime 1727717029.2233622
DEBUG 2024-10-08 15:17:25,310 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\getpass.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,311 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1727728870.9484375
DEBUG 2024-10-08 15:17:25,311 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\timeouts.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,311 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\max_key.py first seen with mtime 1727717029.1780105
DEBUG 2024-10-08 15:17:25,311 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\forms\utils.py first seen with mtime 1727728870.9564145
DEBUG 2024-10-08 15:17:25,311 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\urls\utils.py first seen with mtime 1727728871.0910566
DEBUG 2024-10-08 15:17:25,312 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1727728871.142917
DEBUG 2024-10-08 15:17:25,312 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pytz\lazy.py first seen with mtime 1727716435.2115576
DEBUG 2024-10-08 15:17:25,312 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1727728870.9254975
DEBUG 2024-10-08 15:17:25,312 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\ttl.py first seen with mtime 1727709584.131745
DEBUG 2024-10-08 15:17:25,312 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\compression_support.py first seen with mtime 1727717029.2058814
DEBUG 2024-10-08 15:17:25,313 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1727728871.066121
DEBUG 2024-10-08 15:17:25,313 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1727728870.8516946
DEBUG 2024-10-08 15:17:25,313 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\_policybase.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,313 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\termcolors.py first seen with mtime 1727728871.1249638
DEBUG 2024-10-08 15:17:25,313 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1727728870.776896
DEBUG 2024-10-08 15:17:25,314 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\ssl_support.py first seen with mtime 1727717029.256403
DEBUG 2024-10-08 15:17:25,314 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1727728871.1010284
DEBUG 2024-10-08 15:17:25,314 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\int64.py first seen with mtime 1727717029.1746738
DEBUG 2024-10-08 15:17:25,314 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1727728870.8497005
DEBUG 2024-10-08 15:17:25,314 autoreload File D:\django\tasks whatsapp\task_manager\tasks\admin.py first seen with mtime 1727462924.7429545
DEBUG 2024-10-08 15:17:25,315 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\tree.py first seen with mtime 1727728871.1279557
DEBUG 2024-10-08 15:17:25,315 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\_asyncbackend.py first seen with mtime 1727709584.1008291
DEBUG 2024-10-08 15:17:25,315 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\asyncbackend.py first seen with mtime 1727709584.1048112
DEBUG 2024-10-08 15:17:25,315 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\rdata.py first seen with mtime 1727709584.1217697
DEBUG 2024-10-08 15:17:25,315 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1727728870.771919
DEBUG 2024-10-08 15:17:25,316 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\exceptions.py first seen with mtime 1712654418.0
DEBUG 2024-10-08 15:17:25,316 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1727728868.6565661
DEBUG 2024-10-08 15:17:25,316 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1727882787.9155269
DEBUG 2024-10-08 15:17:25,316 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1727728867.883633
DEBUG 2024-10-08 15:17:25,316 autoreload File D:\django\tasks whatsapp\task_manager\task_manager\settings.py first seen with mtime 1728308929.7523665
DEBUG 2024-10-08 15:17:25,316 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1727728870.8257642
DEBUG 2024-10-08 15:17:25,317 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1727882787.9065516
DEBUG 2024-10-08 15:17:25,317 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pytz\exceptions.py first seen with mtime 1727716435.2105613
DEBUG 2024-10-08 15:17:25,317 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1727728870.782879
DEBUG 2024-10-08 15:17:25,317 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\server_api.py first seen with mtime 1727717029.2459679
